sharpe_total,sharpe_invested,pct_time_in_market,max_dd_strategy,total_return_pct,total_return_50_50,sharpe_50_50,max_dd_50_50,pair,entry,exit,window,floor,adf_statistic,p_value
0.5661886460915936,0.8324972767790896,45.29195160441873,-1.680018601150464,3.153284626923546,28.722102541243146,0.2658194477922195,-0.4834093965197346,EEM/VWO,2.0,0.05,40,0.0,-1.5728864606492732,0.4971976172335662
0.5786863272175837,2.2191593001439918,6.680694371383482,0.0,0.7437819095591052,28.722102541243146,0.2658194477922195,-0.4834093965197346,EEM/VWO,2.0,0.05,40,0.5,-1.5728864606492732,0.4971976172335662
0.7929859002532246,1.2702235000191888,38.0326144134666,-1.2526447041613658,4.007259596186756,28.722102541243146,0.2658194477922195,-0.4834093965197346,EEM/VWO,2.0,0.05,50,0.0,-1.5728864606492732,0.4971976172335662
0.06901208490585216,0.2371094252831641,8.153603366649131,-0.17241343660694453,0.05671162835215005,28.722102541243146,0.2658194477922195,-0.4834093965197346,EEM/VWO,2.0,0.05,50,0.5,-1.5728864606492732,0.4971976172335662
0.8101645837595298,1.1788511898715461,45.817990531299316,-0.8717025345220248,3.5420847541270373,28.722102541243146,0.2658194477922195,-0.4834093965197346,EEM/VWO,2.0,0.05,60,0.0,-1.5728864606492732,0.4971976172335662
-0.0837194036512535,-0.22206066285325593,13.729615991583376,-0.4173233481097016,-0.12932766411763016,28.722102541243146,0.2658194477922195,-0.4834093965197346,EEM/VWO,2.0,0.05,60,0.5,-1.5728864606492732,0.4971976172335662
0.1954774664045366,0.3191678246403672,36.664913203577065,-1.1384113364337938,0.7261082218567629,28.722102541243146,0.2658194477922195,-0.4834093965197346,EEM/VWO,2.0,0.25,40,0.0,-1.5728864606492732,0.4971976172335662
0.551344698501287,2.405611878569,5.155181483429773,0.0,0.6378942108585287,28.722102541243146,0.2658194477922195,-0.4834093965197346,EEM/VWO,2.0,0.25,40,0.5,-1.5728864606492732,0.4971976172335662
0.5025381417869323,0.9260487367736646,28.669121514992106,-0.8623400329926191,1.870098010993947,28.722102541243146,0.2658194477922195,-0.4834093965197346,EEM/VWO,2.0,0.25,50,0.0,-1.5728864606492732,0.4971976172335662
0.7324278890438572,3.456409116396795,4.471330878485008,0.0,1.0465247594885618,28.722102541243146,0.2658194477922195,-0.4834093965197346,EEM/VWO,2.0,0.25,50,0.5,-1.5728864606492732,0.4971976172335662
0.37358094630610694,0.6185132869027401,35.29721199368753,-0.903280460127535,1.5071699002427699,28.722102541243146,0.2658194477922195,-0.4834093965197346,EEM/VWO,2.0,0.25,60,0.0,-1.5728864606492732,0.4971976172335662
0.42429739183228143,1.2174792098369707,11.730668069437138,-0.27691667625969807,0.704727588729769,28.722102541243146,0.2658194477922195,-0.4834093965197346,EEM/VWO,2.0,0.25,60,0.5,-1.5728864606492732,0.4971976172335662
0.6738473272898202,1.2948361645672795,26.564965807469754,-0.5530272318004457,3.2913486342549807,28.722102541243146,0.2658194477922195,-0.4834093965197346,EEM/VWO,2.5,0.05,40,0.0,-1.5728864606492732,0.4971976172335662
0.5048582380101008,2.030018108229482,6.049447659126775,0.0,0.6768329530518246,28.722102541243146,0.2658194477922195,-0.4834093965197346,EEM/VWO,2.5,0.05,40,0.5,-1.5728864606492732,0.4971976172335662
0.8737903234244108,2.072495026545517,17.46449237243556,-0.37594858727313163,4.120605595710522,28.722102541243146,0.2658194477922195,-0.4834093965197346,EEM/VWO,2.5,0.05,50,0.0,-1.5728864606492732,0.4971976172335662
0.30327563949185204,1.2966807414815664,5.260389268805891,-0.17241343660694453,0.3586808458359404,28.722102541243146,0.2658194477922195,-0.4834093965197346,EEM/VWO,2.5,0.05,50,0.5,-1.5728864606492732,0.4971976172335662
0.8703278641371011,1.8259249524908285,22.146238821672803,-0.49955453914139536,2.754221463687714,28.722102541243146,0.2658194477922195,-0.4834093965197346,EEM/VWO,2.5,0.05,60,0.0,-1.5728864606492732,0.4971976172335662
-0.4915026478750416,-1.5580494218872305,9.67911625460284,-0.27691667625969807,-0.27476079187643604,28.722102541243146,0.2658194477922195,-0.4834093965197346,EEM/VWO,2.5,0.05,60,0.5,-1.5728864606492732,0.4971976172335662
0.598317668863617,1.3967812634283256,17.99053129931615,-0.5091414043051046,1.5088031147980794,28.722102541243146,0.2658194477922195,-0.4834093965197346,EEM/VWO,2.5,0.25,40,0.0,-1.5728864606492732,0.4971976172335662
0.4770368957154955,2.2025563007626103,4.576538663861126,0.0,0.5730377262713328,28.722102541243146,0.2658194477922195,-0.4834093965197346,EEM/VWO,2.5,0.25,40,0.5,-1.5728864606492732,0.4971976172335662
0.425220519075549,1.0713961085719177,15.307732772225144,-0.8447548878302036,1.4396295466623548,28.722102541243146,0.2658194477922195,-0.4834093965197346,EEM/VWO,2.5,0.25,50,0.0,-1.5728864606492732,0.4971976172335662
0.5411038701377134,2.7466443642775027,3.787480273540242,0.0,0.6582293781531977,28.722102541243146,0.2658194477922195,-0.4834093965197346,EEM/VWO,2.5,0.25,50,0.5,-1.5728864606492732,0.4971976172335662
0.7212149623424674,1.553903496350291,20.93634928984745,-0.49955453914139536,1.9673857970012374,28.722102541243146,0.2658194477922195,-0.4834093965197346,EEM/VWO,2.5,0.25,60,0.0,-1.5728864606492732,0.4971976172335662
0.010280739043761589,0.033750669668414945,8.890057864281957,-0.27691667625969807,0.010015473970664815,28.722102541243146,0.2658194477922195,-0.4834093965197346,EEM/VWO,2.5,0.25,60,0.5,-1.5728864606492732,0.4971976172335662
